rank,date,source,total_area_km2,num_pixels_affected,coverage_percent,average_pixel_area_km2,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_mm,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_span_km,intensity_stats_mean_mm,intensity_stats_median_mm,intensity_stats_std_mm,intensity_stats_min_mm,intensity_stats_max_mm,intensity_stats_p25_mm,intensity_stats_p75_mm,intensity_stats_p90_mm,intensity_stats_p95_mm,intensity_stats_p99_mm,intensity_stats_mean_anomaly,intensity_stats_max_anomaly,intensity_stats_extreme_pixels_pct,geometry_metrics_lat_extent,geometry_metrics_lon_extent,geometry_metrics_lat_span_km,shape_metrics_total_area_km2,shape_metrics_equivalent_radius_km,shape_metrics_perimeter_approx_km,shape_metrics_compactness,shape_metrics_elongation,connectivity_num_clusters,connectivity_largest_cluster_size,connectivity_largest_cluster_ratio,connectivity_fragmentation_index,geographic_analysis_total_coordinates,geographic_analysis_valid_coordinates,intensity_density,anomaly_severity,spatial_concentration
991,1982-09-17,CHIRPS,47176.2421875,63,14.0,748.8292236328125,14.63008175223951,-15.207982965803714,Kaffrine,Koungheul,Zone soudano-sahélienne,26.503501892089844,14.625,-15.125,Kaffrine,Koungheul,4.25,2.75,473.10999999999996,18.93444737933931,18.896512985229492,3.822052337874146,11.010529518127441,26.503501892089844,16.947704315185547,21.93155860900879,23.50666160583496,24.183986091613768,26.091683807373048,2.3203586062439667,2.9217434586343685,0.0,4.25,2.75,473.10999999999996,47176.2421875,122.54249572753906,769.9572143554688,1.0000001192092896,0.6423993110656738,3,58,0.9206349206349206,0.047619047619047616,63,63,18.946312781647908,2.3203586062439667,0.1144329577517238
992,1997-06-01,CHIRPS,41924.64453125,56,12.444444444444445,748.6543579101562,13.284589761196257,-15.536159255422975,Sédhiou,Sédhiou,Zone soudanienne,19.065629959106445,12.375,-14.875,Kolda,Kolda,4.25,2.5,473.10999999999996,5.121470191649029,2.1800312995910645,4.933889643735483,0.5804064869880676,19.065629959106445,1.117091566324234,9.340962886810303,12.020097255706787,13.82931399345398,16.52042179107667,7.147283209954646,17.915121766404738,75.0,4.25,2.5,473.10999999999996,41924.64453125,115.52068328857422,725.837890625,1.0,0.3558991849422455,5,31,0.5535714285714286,0.08928571428571429,56,56,5.155132353767194,7.147283209954646,0.5095302753683435
993,2000-10-26,CHIRPS,41802.0234375,56,12.444444444444445,746.4647216796875,15.275131181326724,-14.794762628206396,Kaffrine,Koungheul,Zone soudano-sahélienne,7.298313617706299,12.375,-13.625,Kolda,Vélingara,2.5,5.75,278.29999999999995,3.101804742855685,2.79238224029541,1.4062095888379071,0.6887496709823608,6.469953536987305,2.0831927061080933,4.163535833358765,4.981350660324097,5.437912344932556,6.104759812355043,3.7783144834559543,7.979881293372511,69.64285714285714,2.5,5.75,278.29999999999995,41802.0234375,115.35162353515625,724.775634765625,1.0,2.490631580352783,5,40,0.7142857142857143,0.08928571428571429,56,56,3.1044287906058856,3.7783144834559543,0.25724736710032303
994,1984-10-16,CHIRPS,41732.49609375,56,12.444444444444445,745.22314453125,15.712720229720636,-13.742812724431415,Matam,Ranérou,Zone sahélienne,7.232213973999023,15.625,-13.625,Matam,Matam,1.75,4.25,194.81,4.109593732016427,4.189889669418335,1.5306702349264556,1.1661491394042969,7.232213973999023,2.889479160308838,5.317045569419861,6.2995688915252686,6.711390733718872,7.032135224342348,3.8494581441718165,6.846581809828744,64.28571428571429,1.75,4.25,194.81,41732.49609375,115.25565338134766,724.1726684570312,0.9999998807907104,2.362858295440674,2,54,0.9642857142857143,0.03571428571428571,56,56,4.111338235894811,3.8494581441718165,0.2130232688004816
995,1998-10-30,CHIRPS,42210.859375,56,12.444444444444445,753.7653198242188,13.045172254398027,-12.171241732366008,Tambacounda,Goudiry,Zone soudanienne,16.157262802124023,12.875,-12.125,Kédougou,Salémata,2.25,2.75,250.46999999999997,7.003971951348441,5.488137245178223,3.6766243032178534,1.2531237602233887,16.157262802124023,4.109697997570038,9.385005950927734,13.086953163146973,13.866472482681274,15.436551713943485,3.5272489661216584,6.576591548776269,53.57142857142857,2.25,2.75,250.46999999999997,42210.859375,115.91433715820312,728.311279296875,1.0,1.103307843208313,5,47,0.8392857142857143,0.08928571428571429,56,56,7.0106778680933495,3.5272489661216584,0.29035904553076364
996,1984-10-31,CHIRPS,42103.6484375,56,12.444444444444445,751.8508911132812,13.285459627153765,-13.476920069238709,Tambacounda,Tambacounda,Zone soudanienne,13.229876518249512,12.375,-14.625,Kolda,Médina Yoro Foulah,4.0,5.0,445.28,4.433488084801605,4.064696311950684,2.8045161088102555,0.2210463285446167,13.229876518249512,2.5686458945274353,5.430039286613464,7.710906982421875,10.459212064743042,11.992412710189825,3.6468373396334246,6.478887584587515,60.714285714285715,4.0,5.0,445.28,42103.6484375,115.76703643798828,727.3857421875,1.0000001192092896,1.2490545511245728,5,33,0.5892857142857143,0.08928571428571429,56,56,4.444126431316242,3.6468373396334246,0.34126612273020807
997,2022-09-26,CHIRPS,44791.48828125,60,13.333333333333334,746.5247802734375,15.30517333239432,-12.71938679043567,Matam,Kanel,Zone soudano-sahélienne,25.337600708007812,16.125,-11.375,Matam,Kanel,4.25,5.25,473.10999999999996,15.44225549697876,14.960778713226318,3.7962260717949516,8.944465637207031,25.337600708007812,12.286997079849243,18.145355224609375,20.820194053649903,21.59167652130127,23.27094646453856,3.054310319238115,5.575902656046456,45.0,4.25,5.25,473.10999999999996,44791.48828125,119.40508270263672,750.2442626953125,1.0,1.4016505479812622,5,48,0.8,0.08333333333333333,60,60,15.450196791354472,3.054310319238115,0.13989984046438209
998,2010-06-13,CHIRPS,41772.1796875,56,12.444444444444445,745.9317626953125,15.467018351406054,-12.859270091139347,Matam,Kanel,Zone soudano-sahélienne,14.685973167419434,12.375,-16.375,Ziguinchor,Oussouye,2.5,5.0,278.29999999999995,6.405765748449734,6.555370807647705,2.9937080807126164,1.1668637990951538,13.570953369140625,4.120946109294891,8.448461532592773,10.30971908569336,10.855369567871094,12.409300136566168,3.0798272531055852,5.473232998311467,39.285714285714285,2.5,5.0,278.29999999999995,41772.1796875,115.31044006347656,724.5169067382812,0.9999998807907104,2.249868869781494,6,37,0.6607142857142857,0.10714285714285714,56,56,6.409753116048997,3.0798272531055852,0.26710681440303197
999,1987-06-26,CHIRPS,43801.66015625,58,12.88888888888889,755.2010498046875,12.798639559606336,-12.694103470101998,Kédougou,Salémata,Zone soudanienne,36.586326599121094,12.375,-12.875,Kédougou,Kédougou,1.25,3.75,139.14999999999998,26.050475153429755,25.78214454650879,4.725831735572147,16.053627014160156,36.586326599121094,22.30358362197876,29.16919469833374,32.442037963867186,33.66232223510742,36.00907070159912,3.0270420913249207,4.7811556083746565,50.0,1.25,3.75,139.14999999999998,43801.66015625,118.078369140625,741.9083251953125,1.0,2.7217414379119873,2,56,0.9655172413793104,0.034482758620689655,58,58,26.052087570081376,3.0270420913249207,0.10341973699945783
1000,2018-08-23,CHIRPS,66662.109375,89,19.77777777777778,749.012451171875,14.595902917035234,-15.302862171226895,Kaffrine,Koungheul,Zone soudano-sahélienne,33.84104919433594,14.875,-15.875,Diourbel,Mbacké,4.25,5.25,473.10999999999996,23.392146646306756,23.286245346069336,3.991767949786605,13.602837562561035,33.84104919433594,20.79404640197754,26.423696517944336,27.867252731323244,29.287648391723632,33.64766967773438,2.151965616724676,4.153854144641338,17.97752808988764,4.25,5.25,473.10999999999996,66662.109375,145.6681365966797,915.2599487304688,1.0000001192092896,0.8770778775215149,9,61,0.6853932584269663,0.10112359550561797,89,89,23.40026413753322,2.151965616724676,0.09578624688904203
1001,1999-08-17,CHIRPS,58422.7265625,78,17.333333333333332,749.0093383789062,14.662802288574277,-12.709795470125075,Tambacounda,Bakel,Zone soudano-sahélienne,42.3125114440918,14.625,-11.875,Tambacounda,Bakel,3.75,4.0,417.45,24.05979649225871,23.123594284057617,5.230630489770866,13.546857833862305,42.3125114440918,20.60696268081665,27.145712852478027,30.141355514526367,32.46190738677978,41.0289862060547,2.2723815401360583,3.9919216258032826,12.820512820512821,3.75,4.0,417.45,58422.7265625,136.3690948486328,856.8323364257812,1.0,1.2233103513717651,6,60,0.7692307692307693,0.07692307692307693,78,78,24.065425800011713,2.2723815401360583,0.11864576933606386
1002,2013-07-03,CHIRPS,41969.94140625,56,12.444444444444445,749.4632568359375,14.529670517016383,-12.106226299282284,Tambacounda,Bakel,Zone soudano-sahélienne,22.085243225097656,14.375,-11.875,Tambacounda,Bakel,2.25,2.0,250.46999999999997,17.43161657878331,17.980464935302734,2.9550909375752608,9.177801132202148,22.085243225097656,15.522113561630249,19.187761306762695,20.804420471191406,21.743353843688965,21.91907501220703,2.7069160436850197,3.690405937600759,28.571428571428573,2.25,2.0,250.46999999999997,41969.94140625,115.58307647705078,726.2299194335938,1.0,0.9088675379753113,1,56,1.0,0.017857142857142856,56,56,17.437020769680917,2.7069160436850197,0.09243076490301494
